;id_reference;type_reference;designation;programme;code_filiere;coeff_avion;magasin;livrable;constituant;famille_code_filiere;norm_mat_inge;norm_mat_fab;indice_manufacturing;avion_impacte_pp;priorite_pp;indice_client_pp;classe_piece_ref_pp;procedes_speciaux_ind;cms_mat_pp;fournisseur_cmde;supplier_cmde;rang_appro;type_cycle;quantite_commande;cycle_negocie;quantite_receptionnee;etat_reference;etat_reference.1;supplier_achat;fournisseur_achat;indice_client.1;autonomie_matiere;autonomie_quincaillerie;quantite_FAI;type_cycle.1;cycle_fil_rouge_1ere_commande;cycle_fil_rouge_recommande;NRC_fil_rouge_total;RC_fil_rouge;cycle_standard_1ere_commande;cycle_standard_recommande;NRC_standard_total;RC_standard;devise;lag_time;date_reception_OMP_new;date_besoin_client_new;date_transmission_proc_new;date_emission_commande_new;date_livraison_contractuelle_new;date_livraison_previsionnelle_S_new;date_reception_effective_new;date_livraison_contractuelle_initiale_new;date_liberation_new;date_affectation_new;total_cycle_duration_new
1749;22174;PE;ELBOW, REDUCER, FUEL MOTIVE FLOW;programme_2;code_filiere_66;1.0;magasin_13;True;False;famille_code_filiere_2;BAMS 516-003;BAMS 516-003;C;P2_MSN1;P0;A00;2.0;;B0BAMS516003K8-01;fournisseur_14;supplier_14;2;Speedshop;3;48.1282840237;3;Stock Available;Stock disponible;supplier_14;fournisseur_14;A00;True;True;4.0;Speedshop;84.0;70.0;0.090579026;0.009766382;168.0;140.0;0.075482522;0.009766382;devise_2;-163;1431907200000000000;1432684800000000000;1433116800000000000;-9223372036854775808;1444089600000000000;1445817600000000000;1445817600000000000;1444089600000000000;1446768000000000000;1433894400000000000;14860800.0
1750;22174;PE;ELBOW, REDUCER, FUEL MOTIVE FLOW;programme_2;code_filiere_66;1.0;magasin_13;True;False;famille_code_filiere_2;BAMS 516-003;BAMS 516-003;C;P2_MSN1;P0;A00;2.0;;B0BAMS516003K8-01;fournisseur_14;supplier_14;1;Speedshop;4;84.0;1;Stock Available;Stock disponible;supplier_14;fournisseur_14;A00;True;True;4.0;Speedshop;84.0;70.0;0.090579026;0.009766382;168.0;140.0;0.075482522;0.009766382;devise_2;-141;1431907200000000000;1432684800000000000;1433116800000000000;1433980800000000000;1444089600000000000;1444089600000000000;1444867200000000000;1444089600000000000;1444867200000000000;1433894400000000000;12960000.0
1751;22460;PE EQUIPEE;INTERCOSTAL ASSY;programme_2;code_filiere_2;1.0;magasin_13;True;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;a;P2_MSN2;P0;A00;2.0;;B0QQA2504A0-03;fournisseur_16;supplier_16;1;Speedshop;5;48.1282840237;5;Stock Available;Stock disponible;supplier_16;fournisseur_16;A00;True;True;5.0;Speedshop;25.0;24.0;0.053298964;0.006155673;50.0;48.0;0.053298964;0.004103782;devise_2;-85;1432771200000000000;1433376000000000000;1433376000000000000;1435708800000000000;1438732800000000000;1440115200000000000;1440547200000000000;1438732800000000000;1440720000000000000;1435622400000000000;7948800.0
1752;22460;PE EQUIPEE;INTERCOSTAL ASSY;programme_2;code_filiere_2;1.0;magasin_13;True;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;a;P2_MSN2;P0;A00;2.0;;B0QQA2504A0-03;fournisseur_16;supplier_16;2;Speedshop;1;48.1282840237;1;Stock Available;Stock disponible;supplier_16;fournisseur_16;A00;True;True;5.0;Speedshop;25.0;24.0;0.053298964;0.006155673;50.0;48.0;0.053298964;0.004103782;devise_2;-85;1432771200000000000;1433376000000000000;1433376000000000000;1435708800000000000;1438732800000000000;1440115200000000000;1440633600000000000;1438732800000000000;1440720000000000000;1435622400000000000;7948800.0
1753;22461;PE EQUIPEE;INTERCOSTAL ASSY;programme_2;code_filiere_2;1.0;magasin_13;True;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A;P2_MSN2;P0;A00;2.0;;B0QQA2504A0-03;fournisseur_16;supplier_16;1;Speedshop;5;48.1282840237;5;Stock Available;Stock disponible;supplier_16;fournisseur_16;A00;True;True;5.0;Speedshop;25.0;24.0;0.053298964;0.006155673;50.0;48.0;0.053298964;0.004103782;devise_2;-85;1432771200000000000;1433376000000000000;1433376000000000000;1435708800000000000;1438732800000000000;1440115200000000000;1440547200000000000;1438732800000000000;1440720000000000000;1435622400000000000;7948800.0
1754;22461;PE EQUIPEE;INTERCOSTAL ASSY;programme_2;code_filiere_2;1.0;magasin_13;True;False;famille_code_filiere_1;AMS-QQ-A-250/4;AMS-QQ-A-250/4;A;P2_MSN2;P0;A00;2.0;;B0QQA2504A0-03;fournisseur_16;supplier_16;2;Speedshop;1;48.1282840237;1;Stock Available;Stock disponible;supplier_16;fournisseur_16;A00;True;True;5.0;Speedshop;25.0;24.0;0.053298964;0.006155673;50.0;48.0;0.053298964;0.004103782;devise_2;-85;1432771200000000000;1433376000000000000;1433376000000000000;1435708800000000000;1438732800000000000;1440115200000000000;1440633600000000000;1438732800000000000;1440720000000000000;1435622400000000000;7948800.0
1755;22468;PE EQUIPEE;BRACKET ASSY  FUEL;programme_2;code_filiere_10;1.0;magasin_14;True;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A;P2_MSN5;P0;A00;2.0;BAPS: 144-005, 188-000, 145-002;B0QQA2505A0-05;fournisseur_13;supplier_13;1;Standard;5;47.0;5;Stock Available;Stock disponible;supplier_13;fournisseur_13;A00;True;False;5.0;Standard;37.0;25.0;0.018475073;0.001266614;74.0;50.0;0.011096774;0.000705798;devise_1;-172;1464739200000000000;1468886400000000000;1466035200000000000;1466380800000000000;1483660800000000000;1483660800000000000;1483747200000000000;1471996800000000000;1483747200000000000;1466380800000000000;19008000.0
1756;22471;PE EQUIPEE;BRACKET ASSY  OXYGEN;programme_2;code_filiere_10;1.0;magasin_4;True;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;B;P2_MSN5;P0;B00;2.0;BAPS: 144-005, 188-000;B0QQA2505A0-04;fournisseur_13;supplier_13;1;Standard;5;47.0;5;Stock Available;Stock disponible;supplier_13;fournisseur_13;B00;True;False;5.0;Standard;37.0;25.0;0.018475073;0.001049275;74.0;50.0;0.011096774;0.00061394;devise_1;-200;1464739200000000000;1468195200000000000;1466121600000000000;1467590400000000000;1479427200000000000;1485475200000000000;1485475200000000000;1473206400000000000;1485475200000000000;1467331200000000000;20736000.0
1757;22491;PE;"STRAP; STGR 7 AFT LATERAL PANEL";programme_2;code_filiere_9;1.0;magasin_14;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.009057903;0.037922419;devise_2;21;1432771200000000000;1440979200000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439164800000000000;1438819200000000000;1439164800000000000;1432857600000000000;6393600.0
1758;22492;PE;"STRAP; STGR 7 AFT LATERAL PANEL";programme_2;code_filiere_9;1.0;magasin_14;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.009057903;0.037922419;devise_2;28;1432771200000000000;1441584000000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439164800000000000;1438819200000000000;1439164800000000000;1432857600000000000;6393600.0
1759;22494;PE;"DOUBLER; FWD LOWER PANEL; AVIONIC DOOR";programme_2;code_filiere_61;1.0;magasin_14;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;45.0;40.0;0.0;0.0;90.0;80.0;0.0405427079029;0.047529533;devise_2;3;1432771200000000000;1439769600000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439510400000000000;1438819200000000000;1439510400000000000;1432857600000000000;6739200.0
1760;22495;PE;"STRAP; PANEL; UPR";programme_2;code_filiere_61;1.0;magasin_12;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.009057903;0.023052362;devise_2;84;1432771200000000000;1446422400000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439164800000000000;1438819200000000000;1439164800000000000;1432857600000000000;6393600.0
1761;22496;PE;"STRAP STRINGER 16; AFT LOWER PANEL";programme_2;code_filiere_61;1.0;magasin_1;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.007548252;0.024139311;devise_2;18;1432771200000000000;1440979200000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439424000000000000;1438819200000000000;1439424000000000000;1432857600000000000;6652800.0
1762;22498;PE;"STRAP; STRINGER 7 FWD LATERAL PANEL";programme_2;code_filiere_61;1.0;magasin_14;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.007548252;0.035201274;devise_2;28;1432771200000000000;1441584000000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439164800000000000;1438819200000000000;1439164800000000000;1432857600000000000;6393600.0
1763;22500;PE;"STRAP; STRINGER 20 FWD LOWER PANEL";programme_2;code_filiere_57;1.0;magasin_14;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.007548252;0.025052649;devise_2;7;1432771200000000000;1439769600000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439164800000000000;1438819200000000000;1439164800000000000;1432857600000000000;6393600.0
1764;22501;PE;"SPLICE; STRAP STRINGER 7; ORBITAL JOINT";programme_2;code_filiere_61;1.0;magasin_12;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.0405427079029;0.004211925;devise_2;84;1432771200000000000;1446422400000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439164800000000000;1438819200000000000;1439164800000000000;1432857600000000000;6393600.0
1765;22502;PE;"SPLICE; STRAP STRINGER 7; ORBITAL JOINT";programme_2;code_filiere_61;1.0;magasin_12;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.0405427079029;0.004211925;devise_2;84;1432771200000000000;1446422400000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439164800000000000;1438819200000000000;1439164800000000000;1432857600000000000;6393600.0
1766;22503;PE;"DOUBLER WINDOW FRAMING; LAT PANEL; 13";programme_2;code_filiere_61;1.0;magasin_14;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.0405427079029;0.011261086;devise_2;21;1432771200000000000;1440979200000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439164800000000000;1438819200000000000;1439164800000000000;1432857600000000000;6393600.0
1767;22504;PE;"PLATE; JUNCTION; AFT";programme_2;code_filiere_20;4.0;magasin_12;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;4;45.0;4;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;4.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.0405427079029;0.002519607;devise_2;119;1432771200000000000;1449446400000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439164800000000000;1438819200000000000;1439164800000000000;1432857600000000000;6393600.0
1768;22505;PE;"STRAP; STGR 20 FWD LOWER PANEL";programme_2;code_filiere_57;1.0;magasin_14;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.007548252;0.033423661;devise_2;7;1432771200000000000;1439769600000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439164800000000000;1438819200000000000;1439164800000000000;1432857600000000000;6393600.0
1769;22506;PE;"STRAP; PANEL";programme_2;code_filiere_61;1.0;magasin_12;True;False;famille_code_filiere_4;;;;P2_Test4;P1;;2.12111947319;;;fournisseur_2;supplier_2;1;Standard;1;45.0;1;Stock Available;Stock disponible;supplier_2;fournisseur_2;;True;True;1.0;Standard;25.0;20.0;0.0;0.0;50.0;40.0;0.009057903;0.017391173;devise_2;84;1432771200000000000;1446422400000000000;1432771200000000000;1433289600000000000;1438819200000000000;1438819200000000000;1439164800000000000;1438819200000000000;1439164800000000000;1432857600000000000;6393600.0
1770;22616;PE EQUIPEE;BRACKET ASSY  OXYGEN;programme_2;code_filiere_10;1.0;magasin_4;True;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A;P2_MSN5;P0;A00;2.0;BAPS144-005 / BAPS 188-000;B0QQA2505A0-04;fournisseur_13;supplier_13;1;Standard;6;47.0;6;Stock Available;Stock disponible;supplier_13;fournisseur_13;A00;True;False;5.0;Standard;37.0;25.0;0.018475073;0.001313535;74.0;50.0;0.011096774;0.000694068;devise_1;-19;1464739200000000000;1478649600000000000;1466553600000000000;1467072000000000000;1479686400000000000;1480291200000000000;1480291200000000000;1472688000000000000;1480291200000000000;1466726400000000000;15552000.0
1771;22768;PE;SEAL;programme_2;code_filiere_38;1.0;magasin_13;True;False;famille_code_filiere_2;;;;P2_MSN1;P0;;2.12111947319;;;fournisseur_29;supplier_29;2;Speedshop;3;28.0;3;Stock Available;Stock disponible;supplier_29;fournisseur_29;A00;True;True;12.0;Speedshop;28.0;28.0;0.028152493;0.007038123;56.0;56.0;0.014076246;0.00184305;devise_1;-208;1433376000000000000;1434499200000000000;1433894400000000000;1444089600000000000;1446076800000000000;1446681600000000000;1446681600000000000;1445472000000000000;1452470400000000000;1441929600000000000;19094400.0
1772;22768;PE;SEAL;programme_2;code_filiere_38;1.0;magasin_13;True;False;famille_code_filiere_2;;;;P2_MSN1;P0;;2.12111947319;;;fournisseur_29;supplier_29;1;Speedshop;12;28.0;9;Stock Available;Stock disponible;supplier_29;fournisseur_29;A00;True;True;12.0;Speedshop;28.0;28.0;0.028152493;0.007038123;56.0;56.0;0.014076246;0.00184305;devise_1;-159;1433376000000000000;1434499200000000000;1433894400000000000;1444089600000000000;1446076800000000000;1446076800000000000;1446076800000000000;1445472000000000000;1448236800000000000;1441929600000000000;14860800.0
1773;22805;PE;Lisse 6 arri<8f>re gauche;programme_2;code_filiere_5;1.0;magasin_14;True;False;famille_code_filiere_3;B0531047HA;B0531047HA;B;P2_Test3;P1;A00;2.0;;B0531047HA;fournisseur_15;supplier_15;1;Standard;5;60.0;1;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;True;False;5.0;Standard;50.0;55.0;0.037590296;0.007036055;100.0;110.0;0.028532393;0.005389987;devise_2;34;1433894400000000000;1466035200000000000;1453075200000000000;1452729600000000000;1463443200000000000;1463097600000000000;1463097600000000000;1460073600000000000;1463097600000000000;1452211200000000000;29203200.0
1774;22805;PE;Lisse 6 arri<8f>re gauche;programme_2;code_filiere_5;1.0;magasin_14;True;False;famille_code_filiere_3;B0531047HA;B0531047HA;B;P2_Test3;P1;A00;2.0;;B0531047HA;fournisseur_15;supplier_15;2;Standard;4;60.0;4;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;True;False;5.0;Standard;50.0;55.0;0.037590296;0.007036055;100.0;110.0;0.028532393;0.005389987;devise_2;9;1433894400000000000;1466035200000000000;1453075200000000000;1452729600000000000;1465516800000000000;1465257600000000000;1465257600000000000;1466121600000000000;1465257600000000000;1452211200000000000;31363200.0
1775;22806;PE;Lisse 6 arri<8f>re droite;programme_2;code_filiere_5;1.0;magasin_14;True;False;famille_code_filiere_3;B0531047HA;B0531047HA;B;P2_Test3;P1;A00;2.0;;B0531047HA;fournisseur_15;supplier_15;2;Standard;4;60.0;4;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;True;False;5.0;Standard;50.0;55.0;0.037590296;0.007036055;100.0;110.0;0.028532393;0.005389987;devise_2;9;1433894400000000000;1466035200000000000;1453075200000000000;1452729600000000000;1465516800000000000;1465257600000000000;1465257600000000000;1460073600000000000;1465257600000000000;1452211200000000000;31363200.0
1776;22806;PE;Lisse 6 arri<8f>re droite;programme_2;code_filiere_5;1.0;magasin_14;True;False;famille_code_filiere_3;B0531047HA;B0531047HA;B;P2_Test3;P1;A00;2.0;;B0531047HA;fournisseur_15;supplier_15;1;Standard;5;60.0;1;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;True;False;5.0;Standard;50.0;55.0;0.037590296;0.007036055;100.0;110.0;0.028532393;0.005389987;devise_2;24;1433894400000000000;1466035200000000000;1453075200000000000;1452729600000000000;1463702400000000000;1463961600000000000;1463961600000000000;1460073600000000000;1463961600000000000;1452211200000000000;30067200.0
1777;22861;PE;Lisse 5 arri<8f>re droite;programme_2;code_filiere_5;1.0;magasin_14;True;False;famille_code_filiere_3;B0531047HA;B0531047HA;B;P2_Test3;P1;A00;2.0;BAPS144-005 + BAPS188-000 + BAPS188-001 + BAPS176-002;B0531047HA-01;fournisseur_15;supplier_15;2;Standard;4;60.0;4;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;True;False;5.0;Standard;50.0;55.0;0.037590296;0.007036055;100.0;110.0;0.028532393;0.005389987;devise_2;-13;1434067200000000000;1466035200000000000;1447804800000000000;1452729600000000000;1465516800000000000;1465257600000000000;1465257600000000000;1460073600000000000;1467158400000000000;1452211200000000000;33091200.0
1778;22861;PE;Lisse 5 arri<8f>re droite;programme_2;code_filiere_5;1.0;magasin_14;True;False;famille_code_filiere_3;B0531047HA;B0531047HA;B;P2_Test3;P1;A00;2.0;BAPS144-005 + BAPS188-000 + BAPS188-001 + BAPS176-002;B0531047HA-01;fournisseur_15;supplier_15;1;Standard;5;60.0;1;Stock Available;Stock disponible;supplier_12;fournisseur_12;A00;True;False;5.0;Standard;50.0;55.0;0.037590296;0.007036055;100.0;110.0;0.028532393;0.005389987;devise_2;-48;1434067200000000000;1466035200000000000;1447804800000000000;1452729600000000000;1463702400000000000;1464566400000000000;1464566400000000000;1460073600000000000;1470182400000000000;1452211200000000000;36115200.0
1779;22880;PE EQUIPEE;BRACKET ASSY  ECS;programme_2;code_filiere_10;1.0;magasin_14;True;False;famille_code_filiere_1;AMS-QQ-A-250/5;AMS-QQ-A-250/5;A;P2_MSN5;P0;A00;2.0;BAPS: 144-005, 188-000;B0QQA2505A0-04;fournisseur_13;supplier_13;1;Standard;5;47.0;5;Stock Available;Stock disponible;supplier_13;fournisseur_13;A00;True;False;5.0;Standard;37.0;25.0;0.018475073;0.001266614;74.0;50.0;0.011096774;0.000705798;devise_1;-149;1464739200000000000;1467590400000000000;1466035200000000000;1467244800000000000;1480464000000000000;1480464000000000000;1480464000000000000;1473033600000000000;1480464000000000000;1467244800000000000;15724800.0
1780;22883;PE;ELBOW, REDUCER;programme_2;code_filiere_66;1.0;magasin_12;True;False;famille_code_filiere_2;BAMS516-003;BAMS516-003;b;P2_MSN1;P0;A00;2.0;;B0BAMS516003K8-01;fournisseur_14;supplier_14;1;Speedshop;4;84.0;2;Stock Available;Stock disponible;supplier_14;fournisseur_14;A00;True;True;4.0;Speedshop;84.0;70.0;0.090579026;0.009715808;168.0;140.0;0.075482522;0.009715808;devise_2;-112;1434326400000000000;1435017600000000000;1434412800000000000;1434499200000000000;1444608000000000000;1444608000000000000;1444694400000000000;1444608000000000000;1444694400000000000;1434412800000000000;10368000.0
1781;22883;PE;ELBOW, REDUCER;programme_2;code_filiere_66;1.0;magasin_12;True;False;famille_code_filiere_2;BAMS516-003;BAMS516-003;b;P2_MSN1;P0;A00;2.0;;B0BAMS516003K8-01;fournisseur_14;supplier_14;2;Speedshop;2;48.1282840237;2;Stock Available;Stock disponible;supplier_14;fournisseur_14;A00;True;True;4.0;Speedshop;84.0;70.0;0.090579026;0.009715808;168.0;140.0;0.075482522;0.009715808;devise_2;-136;1434326400000000000;1435017600000000000;1434412800000000000;-9223372036854775808;1444608000000000000;1445817600000000000;1445817600000000000;1444608000000000000;1446768000000000000;1434412800000000000;12441600.0
1782;22884;PE;UNION, REDUCER;programme_2;code_filiere_66;2.0;magasin_12;True;False;famille_code_filiere_2;AMS-QQ-A-250/12;AMS-QQ-A-250/12;E;P2_MSN1;P0;A00;2.0;;B0QQA25012I5-03;fournisseur_14;supplier_14;2;Speedshop;6;48.1282840237;6;Stock Available;Stock disponible;supplier_14;fournisseur_14;A00;True;True;8.0;Speedshop;84.0;70.0;0.052837765;0.004168447;168.0;140.0;0.037741261;0.004168447;devise_2;-136;1434326400000000000;1435017600000000000;1434412800000000000;-9223372036854775808;1444608000000000000;1445817600000000000;1445817600000000000;1444608000000000000;1446768000000000000;1434412800000000000;12441600.0
